INDEX,PLAYER_ID,PLAYER_NAME,R_PPG,R_APG,R_RPG,R_SPG,R_BPG,R_FG,R_eFG,R_TS,P_PPG,P_APG,P_RPG,P_SPG,P_BPG,P_FG,P_eFG,P_TS
2560,77396,Scott Lloyd,3.9,0.8,2.6,0.2,0.2,0.419,0.419,0.473,0,0,0,0,0,0,0,0
2561,77397,Bob Lochmueller,3.7,0.8,2.6,0.0,0.0,0.322,0.322,0.388,2.5,1.0,2.5,0,0,0.2,0.2,0.213
2562,77398,Robert Lock,1.5,0.2,1.6,0.2,0.2,0.281,0.281,0.389,0,0,0,0,0,0,0,0
2563,77399,Darrell Lockhart,2.0,0.0,1.5,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0
2564,1100,Ian Lockhart,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.064,0,0,0,0,0,0,0,0
2565,77401,Kevin Loder,5.8,1.2,2.2,0.4,0.3,0.46,0.465,0.497,0,0,0,0,0,0,0,0
2566,77402,Don Lofgran,6.1,1.0,3.9,0.0,0.0,0.329,0.329,0.402,1.7,0,0.3,0,0,0.222,0.222,0.265
2567,1629155,Zach Lofton,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2568,1631254,Kenneth Lofton Jr.,5.0,0.8,2.1,0.2,0.1,0.527,0.559,0.572,1.8,0.2,0.8,0,0,0.375,0.375,0.394
2569,77403,Johnny Logan,12.4,3.0,4.6,0.0,0.0,0.312,0.312,0.385,10.7,1.9,0,0,0,0.276,0.276,0.367
2570,38,Brad Lohaus,6.1,1.1,3.0,0.5,0.8,0.44,0.491,0.513,3.4,0.4,2.1,0.4,0.5,0.426,0.493,0.494
2571,1609,Art Long,3.3,0.4,3.1,0.3,0.4,0.442,0.447,0.455,0,0,0,0,0,0,0,0
2572,3,Grant Long,9.6,1.7,6.2,1.2,0.4,0.468,0.473,0.537,8.9,1.4,5.8,1.0,0.2,0.411,0.422,0.49
2573,1381,John Long,13.0,1.9,2.7,1.0,0.2,0.466,0.47,0.51,9.7,1.0,1.5,1.2,0.1,0.399,0.404,0.465
2574,77406,Paul Long,3.9,0.8,0.8,0.0,0.0,0.464,0.464,0.513,6.0,1.0,0,0,0,1.0,1.0,0
2575,1627848,Shawn Long,8.2,0.7,4.7,0.5,0.5,0.56,0.592,0.595,0,0,0,0,0,0,0,0
2576,26,Luc Longley,7.2,1.5,5.0,0.5,1.0,0.463,0.463,0.504,6.6,1.6,4.3,0.5,0.8,0.466,0.466,0.501
2577,1626172,Kevon Looney,5.1,1.6,5.6,0.5,0.6,0.582,0.585,0.598,5.8,1.7,6.8,0.6,0.4,0.625,0.625,0.628
2578,201572,Brook Lopez,16.4,1.4,6.3,0.6,1.8,0.497,0.53,0.574,14.4,0.8,6.2,0.7,1.7,0.511,0.558,0.598
2579,1732,Felipe Lopez,6.3,1.1,2.6,0.7,0.3,0.434,0.453,0.494,3.0,0.9,1.7,0.7,0,0.308,0.346,0.372
2580,2221,Raul Lopez,6.5,3.8,1.7,0.7,0.0,0.429,0.464,0.51,0,0,0,0,0,0,0,0
2581,201577,Robin Lopez,8.5,0.8,4.8,0.2,1.1,0.537,0.542,0.574,8.2,0.4,5.4,0.3,0.9,0.581,0.581,0.616
2582,943,Ryan Lorthridge,7.4,2.7,1.9,0.8,0.0,0.475,0.482,0.52,0,0,0,0,0,0,0,0
2583,77409,Jim Loscutoff,6.2,0.7,5.6,0.0,0.0,0.345,0.345,0.376,5.6,0.6,5.2,0,0,0.324,0.324,0.352
2584,77410,Plummer Lott,2.2,0.6,1.8,0.0,0.0,0.294,0.294,0.32,0,0,0,0,0,0,0,0
2585,77411,Kevin Loughery,14.6,3.5,2.9,0.0,0.0,0.412,0.412,0.471,12.4,2.7,2.5,0,0,0.375,0.375,0.441
2586,1629712,Didi Louzada,3.7,0.6,1.8,0.3,0.2,0.342,0.468,0.483,0,0,0,0,0,0,0,0
2587,77412,Bob Love,16.3,1.3,5.6,0.8,0.2,0.427,0.427,0.483,22.9,1.9,7.5,1.0,0.4,0.431,0.431,0.475
2588,201567,Kevin Love,16.4,2.3,10.1,0.6,0.4,0.437,0.509,0.571,13.3,1.7,8.7,0.7,0.5,0.4,0.497,0.549
2589,77413,Stan Love,6.8,0.8,4.0,0.5,0.4,0.44,0.44,0.482,1.1,0.3,1.4,0.5,0,0.3,0.3,0.353
2590,77414,Clyde Lovellette,17.0,1.6,9.5,0.0,0.0,0.443,0.443,0.491,14.0,1.3,8.1,0,0,0.416,0.416,0.466
2591,77415,Sidney Lowe,2.8,3.7,1.6,0.9,0.0,0.367,0.37,0.444,0,0,0,0,0,0,0,0
2592,77416,Chuck Lowery,2.2,0.7,1.0,0.0,0.0,0.447,0.447,0.49,0.9,0.1,0.4,0,0,0.25,0.25,0.322
2593,200768,Kyle Lowry,14.1,6.1,4.2,1.3,0.3,0.424,0.509,0.568,13.8,5.4,4.3,1.3,0.3,0.412,0.491,0.542
2594,1628070,Jordan Loyd,2.4,0.5,0.8,0.0,0.0,0.444,0.556,0.635,0,0,0,0,0,0,0,0
2595,77417,Al Lucas,1.0,1.0,0.0,0.0,0.0,0.333,0.333,0,0,0,0,0,0,0,0,0
2596,77418,Jerry Lucas,16.8,3.2,15.5,0.4,0.3,0.5,0.5,0.544,12.4,3.0,10.0,0.4,0,0.467,0.467,0.511
2597,77419,John Lucas,10.7,7.0,2.3,1.4,0.1,0.449,0.463,0.509,11.2,4.9,2.1,1.2,0.1,0.451,0.472,0.511
2598,203564,Kalin Lucas,1.0,0.5,1.5,0.5,0.0,0.0,0.0,0.347,0,0,0,0,0,0,0,0
2599,77420,Maurice Lucas,14.4,2.4,8.8,0.7,0.7,0.472,0.472,0.522,14.1,2.7,8.4,0.9,0.6,0.484,0.484,0.526
2600,101249,John Lucas III,4.7,1.5,1.0,0.4,0.0,0.383,0.452,0.467,6.1,1.3,1.0,0.1,0,0.439,0.5,0.513
2601,77421,Ted Luckenbill,2.3,0.4,1.9,0.0,0.0,0.367,0.367,0.426,0.5,0.2,0.8,0,0,0.0,0.0,0.139
2602,1731,Tyronn Lue,8.3,3.0,1.7,0.5,0.0,0.439,0.496,0.534,2.3,0.8,0.6,0.7,0.0,0.388,0.449,0.469
2603,77422,Jim Luisi,2.9,1.1,0.8,0.0,0.0,0.326,0.326,0.394,0,0,0,0,0,0,0,0
2604,77423,Al Lujack,0.8,0.0,0.0,0.0,0.0,0.125,0.125,0.196,0,0,0,0,0,0,0,0
2605,77424,Phil Lumpkin,3.3,2.7,1.0,0.4,0.0,0.424,0.424,0.477,1.8,1.2,0.8,0.1,0,0.333,0.333,0.429
2606,77425,Ray Lumpp,9.0,2.2,1.6,0.0,0.0,0.362,0.362,0.431,6.0,1.4,1.7,0,0,0.342,0.342,0.445
2607,1630994,Gabriel Lundberg,3.2,2.8,1.8,0.8,0.0,0.263,0.342,0,0,0,0,0,0,0,0,0
2608,1627789,Timothe Luwawu-Cabarrot,5.7,0.8,2.0,0.4,0.1,0.389,0.484,0.525,5.1,0.7,1.4,0.2,0,0.342,0.452,0.492
2609,1628399,Tyler Lydon,0.9,0.2,0.7,0.1,0.0,0.5,0.611,0.595,0,0,0,0,0,0,0,0
2610,1626168,Trey Lyles,8.1,1.1,4.4,0.4,0.4,0.446,0.517,0.555,4.4,0.7,3.6,0.2,0,0.4,0.5,0.508
2611,248,George Lynch,6.6,1.4,5.0,1.1,0.3,0.446,0.462,0.49,6.5,1.4,5.8,1.1,0.4,0.439,0.457,0.488
2612,77426,Kevin Lynch,3.3,1.1,1.3,0.5,0.2,0.436,0.441,0.486,0,1.0,0,0,0,0,0,0
2613,77427,Mike Lynn,2.6,0.6,1.4,0.0,0.0,0.329,0.329,0.388,1.3,0.3,0.7,0,0,0.667,0.667,0
2614,1627815,Sheldon Mac,3.0,0.5,1.1,0.3,0.1,0.4,0.447,0.518,2.0,0,0.3,0,0,0.556,0.667,0.709
2615,1928,Todd MacCulloch,6.1,0.5,4.0,0.3,0.8,0.541,0.541,0.566,4.3,0.4,3.3,0.1,0.7,0.531,0.531,0.558
2616,77430,Ronnie MacGilvray,1.3,1.8,1.5,0.0,0.0,0.167,0.167,0.265,0,0,0,0,0,0,0,0
2617,931,Don MacLean,10.9,1.3,3.8,0.4,0.2,0.455,0.465,0.52,0,0,0,0,0,0,0,0
2618,77428,Mike Macaluso,1.6,0.1,0.8,0.2,0.0,0.432,0.432,0.466,0,0,0,0,0,0,0,0
2619,77429,Ed Macauley,17.5,3.2,7.5,0.0,0.0,0.436,0.436,0.522,13.8,2.9,6.8,0,0,0.437,0.437,0.517
2620,203159,Scott Machado,1.8,0.9,0.1,0.3,0.0,0.583,0.625,0.676,0.6,0.2,0.2,0,0,0.5,0.5,0.521
2621,101178,Arvydas Macijauskas,2.3,0.3,0.5,0.4,0.0,0.341,0.378,0.462,0,0,0,0,0,0,0,0
2622,77432,Ollie Mack,7.4,1.8,2.6,0.7,0.1,0.463,0.463,0.489,0,0,0,0,0,0,0,0
2623,694,Sam Mack,8.2,1.3,2.1,0.7,0.1,0.406,0.503,0.534,6.2,0.8,1.8,0.5,0,0.34,0.453,0.502
2624,202714,Shelvin Mack,6.7,3.1,2.0,0.7,0.1,0.424,0.479,0.504,5.3,2.0,1.9,0.5,0,0.382,0.469,0.505
2625,1635,Malcolm Mackey,1.5,0.0,1.1,0.0,0.1,0.378,0.378,0.395,0,0,0,0,0,0,0,0
2626,77435,Rudy Macklin,6.4,0.8,2.9,0.5,0.2,0.449,0.449,0.508,8.8,0.6,3.6,0.4,0.4,0.469,0.469,0.564
2627,202731,Vernon Macklin,2.0,0.2,1.5,0.2,0.2,0.543,0.543,0.559,0,0,0,0,0,0,0,0
2628,77436,Johnny Macknowski,7.0,1.1,1.9,0.0,0.0,0.317,0.317,0.391,10.0,1.9,3.5,0,0,0.398,0.398,0.475
2629,1629133,Daryl Macon,2.7,0.7,1.0,0.1,0.0,0.367,0.467,0.484,0,0,0,0,0,0,0,0
2630,1855,Mark Macon,6.3,1.6,1.7,1.3,0.1,0.383,0.392,0.427,0,0,0,0,0,0,0,0
2631,1629122,J.P. Macura,2.0,0.7,1.0,0.0,0.0,0.333,0.333,0,0,0,0,0,0,0,0,0
2632,77438,Kyle Macy,9.5,4.0,2.2,1.1,0.1,0.501,0.523,0.559,9.1,3.9,2.5,1.0,0.1,0.466,0.493,0.52
2633,77439,Jack Maddox,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2634,2432,Tito Maddox,1.2,0.6,0.8,0.3,0.1,0.25,0.25,0.354,0,0,0,0,0,0,0,0
2635,1666,Gerald Madkins,1.7,1.4,0.5,0.5,0.0,0.366,0.451,0.499,0,0,0,0,0,0,0,0
2636,2058,Mark Madsen,2.2,0.4,2.6,0.3,0.2,0.457,0.457,0.482,1.7,0.4,2.0,0.2,0.2,0.403,0.403,0.429
2637,77441,Norm Mager,5.2,0.9,2.0,0.0,0.0,0.282,0.282,0.372,0,0,0,0,0,0,0,0
2638,203705,Josh Magette,2.2,2.4,1.0,0.4,0.1,0.328,0.402,0.443,0,0,0,0,0,0,0,0
2639,1894,Corey Maggette,16.0,2.1,4.9,0.7,0.2,0.453,0.479,0.577,15.2,1.4,7.2,0.6,0.4,0.467,0.5,0.604
2640,77442,Dave Magley,0.9,0.1,0.7,0.1,0.0,0.25,0.25,0.307,0,0,0,0,0,0,0,0
2641,2048,Jamaal Magloire,7.0,0.6,6.3,0.3,0.9,0.477,0.477,0.528,7.3,0.5,5.3,0.2,0.9,0.47,0.47,0.544
2642,1630266,Will Magnay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2643,101133,Ian Mahinmi,5.2,0.6,4.4,0.6,0.7,0.533,0.535,0.567,3.2,0.3,2.6,0.3,0.7,0.527,0.527,0.567
2644,77443,John Mahnken,6.1,1.4,1.7,0.0,0.0,0.269,0.269,0.307,4.3,1.1,3.3,0,0,0.211,0.211,0.276
2645,77444,Francis Mahoney,1.5,0.2,1.1,0.0,0.0,0.333,0.333,0.423,2.2,0.5,1.8,0,0,0.214,0.214,0.278
2646,328,Rick Mahorn,6.9,1.0,6.2,0.6,0.9,0.493,0.493,0.535,5.8,0.7,5.5,0.4,0.6,0.472,0.472,0.514
2647,105,Dan Majerle,11.4,2.9,4.5,1.3,0.4,0.431,0.505,0.538,11.7,2.5,5.0,1.3,0.4,0.416,0.49,0.528
2648,200970,Renaldo Major,5.0,0.0,2.0,2.0,0.0,0.2,0.2,0.23,0,0,0,0,0,0,0,0
2649,1627748,Thon Maker,4.7,0.6,2.8,0.4,0.7,0.429,0.501,0.537,5.6,1.3,3.2,0.4,1.6,0.353,0.4,0.464
2650,77447,Lionel Malamed,5.9,1.4,0.0,0.0,0.0,0.334,0.334,0.398,0,0,0,0,0,0,0,0
2651,1630177,Theo Maledon,8.2,3.1,2.9,0.8,0.2,0.377,0.452,0.497,0,0,0,0,0,0,0,0
2652,117,Jeff Malone,18.4,2.3,2.6,0.6,0.1,0.483,0.486,0.532,18.7,2.2,2.8,0.8,0.2,0.47,0.472,0.525
2653,252,Karl Malone,25.0,3.6,10.1,1.4,0.8,0.516,0.518,0.577,24.7,3.2,10.7,1.3,0.7,0.463,0.463,0.526
2654,77449,Moses Malone,20.2,1.3,12.2,0.8,1.4,0.49,0.491,0.567,22.1,1.4,13.8,0.9,1.6,0.479,0.479,0.547
2655,1074,Matt Maloney,7.4,2.9,1.7,0.8,0.0,0.408,0.512,0.534,10.1,3.2,1.3,0.6,0.2,0.388,0.519,0.54
2656,77450,Steve Malovic,2.1,0.7,2.2,0.2,0.2,0.463,0.463,0.507,0,0,0,0,0,0,0,0
2657,1630572,Sandro Mamukelashvili,5.4,1.1,3.6,0.3,0.3,0.437,0.508,0.536,0,0,0,0,0,0,0,0
2658,77451,Ted Manakas,2.4,0.4,0.6,0.2,0.0,0.4,0.4,0.51,0,0,0,0,0,0,0,0
2659,77452,John Mandic,3.8,0.9,0.0,0.0,0.0,0.312,0.312,0.378,0,0,0,0,0,0,0,0
2660,1630211,Karim Mane,1.1,0.4,1.4,0.0,0.2,0.231,0.269,0.362,0,0,0,0,0,0,0,0
2661,77453,Frank Mangiapane,0.8,0.0,0.0,0.0,0.0,0.154,0.154,0.175,0,0,0,0,0,0,0,0
2662,986,Marcus Mann,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,1629611,Terance Mann,8.0,2.0,3.7,0.5,0.2,0.5,0.56,0.592,5.4,0.7,2.0,0.4,0.2,0.528,0.616,0.635
2664,1630544,Tre Mann,9.0,1.7,2.6,0.7,0.2,0.393,0.475,0.497,0,0,0,0,0,0,0,0
2665,330,Danny Manning,14.5,2.4,5.3,1.2,0.9,0.509,0.511,0.548,14.6,1.9,4.7,1.0,0.7,0.501,0.504,0.553
2666,77454,Ed Manning,4.9,0.7,4.3,0.0,0.0,0.413,0.413,0.446,4.2,0.7,5.3,0,0,0.429,0.429,0.433
2667,316,Richard Manning,3.2,0.2,1.6,0.1,0.1,0.408,0.415,0.435,3.0,0.3,1.3,0,0.3,0.222,0.222,0.387
2668,1630185,Nico Mannion,4.1,2.3,1.5,0.5,0.0,0.342,0.439,0.487,0,0,0,0,0,0,0,0
2669,77456,Pace Mannion,3.0,1.0,1.2,0.5,0.1,0.414,0.426,0.466,2.2,0.5,0.9,0.1,0.2,0.333,0.333,0.521
2670,77457,Nick Mantis,5.6,2.2,2.2,0.0,0.0,0.367,0.367,0.386,0,0,0,0,0,0,0,0
2671,77459,Pete Maravich,23.6,5.2,4.0,1.3,0.2,0.441,0.442,0.5,18.7,3.8,3.7,0.3,0,0.423,0.425,0.479
2672,77458,Peter Maravich,4.6,0.1,0.0,0.0,0.0,0.272,0.272,0.292,0,0,0,0,0,0,0,0
2673,203906,Devyn Marble,2.2,0.7,1.6,0.5,0.1,0.304,0.357,0.366,0,0,0,0,0,0,0,0
2674,77460,Roy Marble,1.9,0.4,1.1,0.2,0.1,0.257,0.257,0.327,0,0,0,0,0,0,0,0
2675,950,Stephon Marbury,19.4,7.8,3.0,1.2,0.1,0.433,0.469,0.527,12.6,4.6,2.6,0.9,0,0.355,0.387,0.431
2676,36,Sarunas Marciulionis,12.5,2.2,2.2,1.2,0.1,0.501,0.523,0.592,13.7,3.6,2.3,1.4,0.1,0.469,0.484,0.577
2677,77462,Saul Mariaschin,7.7,1.4,0.0,0.0,0.0,0.27,0.27,0.324,9.7,0.3,0,0,0,0.238,0.238,0.301
2678,77463,Jack Marin,14.2,2.1,4.9,0.6,0.2,0.465,0.465,0.515,14.8,2.4,5.5,0.6,0.1,0.45,0.45,0.511
2679,1890,Shawn Marion,15.1,1.9,8.8,1.5,1.1,0.485,0.511,0.543,13.9,1.4,8.6,1.2,1.2,0.456,0.483,0.517
2680,1626246,Boban Marjanovic,5.9,0.5,3.8,0.2,0.3,0.581,0.585,0.636,5.8,0.7,3.9,0.1,0.3,0.56,0.56,0.616
2681,1628374,Lauri Markkanen,17.3,1.4,7.1,0.7,0.5,0.455,0.545,0.588,0,0,0,0,0,0,0,0
2682,200806,Damir Markota,1.7,0.2,1.0,0.1,0.0,0.365,0.423,0.449,0,0,0,0,0,0,0,0
2683,1752,Sean Marks,2.8,0.2,2.2,0.1,0.4,0.448,0.452,0.488,2.7,0,3.3,0.5,0.3,0.462,0.462,0.526
2684,77464,Harvey Marlatt,3.7,1.5,1.4,0.0,0.0,0.373,0.373,0.434,0,0,0,0,0,0,0,0
2685,77465,Eric Marsh,4.5,1.5,1.2,0.5,0.3,0.426,0.426,0.443,0,0,0,0,0,0,0,0
2686,77466,Jim Marsh,3.1,0.8,2.2,0.0,0.0,0.333,0.333,0.416,0,0,0,0,0,0,0,0
2687,681,Donny Marshall,2.5,0.3,1.0,0.3,0.0,0.321,0.399,0.457,0.4,0,0,0,0,0.2,0.2,0.276
2688,923,Donyell Marshall,11.4,1.4,6.7,0.8,0.9,0.433,0.482,0.514,6.7,0.7,4.0,0.3,0.5,0.399,0.468,0.498
2689,203088,Kendall Marshall,5.0,4.9,1.6,0.7,0.1,0.399,0.48,0.489,0,0,0,0,0,0,0,0
2690,1630230,Naji Marshall,7.7,2.1,3.5,0.7,0.2,0.418,0.473,0.524,3.0,0.8,1.0,0.2,0.2,0.7,0.7,0.765
2691,101185,Rawle Marshall,2.7,0.4,1.0,0.3,0.2,0.376,0.393,0.468,0,0,0,0,0,0,0,0
2692,77467,Tom Marshall,5.7,1.1,2.9,0.0,0.0,0.388,0.388,0.447,5.4,0.8,6.6,0,0,0.27,0.27,0.326
2693,77468,Vester Marshall,1.3,0.3,2.8,0.3,0.2,0.241,0.241,0.265,0,0,0,0,0,0,0,0
2694,77481,Bill Martin,4.7,0.7,1.6,0.4,0.1,0.449,0.449,0.488,0,0,0,0,0,0,0,0
2695,77478,Bob Martin,2.1,0.3,2.2,0.1,0.6,0.441,0.441,0.489,0,0,0,0,0,0,0,0
2696,77469,Brian Martin,0.8,0.0,0.5,0.0,0.1,0.429,0.429,0.381,0,0,0,0,0,0,0,0
2697,1628997,Caleb Martin,8.0,1.3,3.7,0.9,0.4,0.458,0.535,0.564,9.2,1.0,4.0,0.8,0.3,0.493,0.587,0.604
2698,201858,Cartier Martin,5.3,0.5,2.0,0.4,0.1,0.395,0.493,0.521,1.3,0,1.0,0.7,0,0.667,0.667,0
2699,1628998,Cody Martin,5.8,2.1,3.5,0.9,0.3,0.457,0.514,0.538,0,0,0,0,0,0,0,0
2700,733,Cuonzo Martin,1.3,0.4,0.4,0.1,0.0,0.25,0.375,0.349,0,0,0,0,0,0,0,0
2701,239,Darrick Martin,6.9,3.0,1.2,0.7,0.0,0.384,0.437,0.5,3.8,1.7,0.8,0.2,0,0.301,0.366,0.438
2702,77473,Don Martin,3.0,0.3,0.0,0.0,0.0,0.287,0.287,0.315,2.6,0.2,0,0,0,0.161,0.161,0.183
2703,77471,Donald Martin,9.1,0.8,0.0,0.0,0.0,0.294,0.294,0.321,0,0,0,0,0,0,0,0
2704,77472,Fernando Martin,0.9,0.4,1.2,0.3,0.0,0.29,0.29,0.307,0,0,0,0,0,0.0,0.0,0
2705,1626185,Jarell Martin,5.4,0.6,3.5,0.4,0.4,0.434,0.47,0.513,2.6,0.2,1.6,0.5,0.1,0.4,0.45,0.446
2706,77474,Jeff Martin,6.7,0.8,2.0,0.5,0.3,0.417,0.433,0.468,0,0,0,0,0,0,0,0
2707,1629725,Jeremiah Martin,4.8,1.2,0.9,0.7,0.2,0.384,0.43,0.456,4.0,1.3,1.0,0,0.3,0.286,0.393,0.416
2708,1629103,Kelan Martin,5.5,0.7,2.3,0.3,0.3,0.413,0.483,0.504,0,0,0,0,0,0,0,0
2709,2030,Kenyon Martin,12.3,1.9,6.8,1.2,1.1,0.483,0.487,0.513,12.9,1.8,6.8,1.1,1.2,0.47,0.471,0.51
2710,2755,Kevin Martin,17.0,1.9,3.1,0.9,0.1,0.433,0.497,0.581,11.6,0.9,3.1,0.5,0.2,0.389,0.456,0.54
2711,77475,Larue Martin,5.3,0.7,4.6,0.2,0.5,0.416,0.416,0.452,0,0,0,0,0,0,0,0
2712,77476,Mo Martin,3.0,0.7,0.9,0.3,0.1,0.378,0.388,0.435,6.3,1.7,1.7,0,0.3,0.382,0.382,0.453
2713,77477,Phil Martin,1.7,0.9,1.4,0.0,0.0,0.263,0.263,0.302,0,0,0,0,0,0,0,0
2714,77479,Ronald Martin,3.4,1.7,2.4,0.0,0.0,0.325,0.325,0.359,0,0,0,0,0,0,0,0
2715,77480,Slater Martin,9.8,4.2,3.4,0.0,0.0,0.364,0.364,0.436,10.0,3.8,3.4,0,0,0.351,0.351,0.435
2716,1631213,Tyrese Martin,1.3,0.1,0.8,0.1,0.0,0.391,0.413,0.44,0,0,0,0,0,0,0,0
2717,1630231,Kenyon Martin Jr.,10.5,1.3,4.8,0.5,0.5,0.545,0.597,0.616,0,0,0,0,0,0,0,0
2718,469,Jamal Mashburn,18.3,3.8,5.2,1.0,0.2,0.416,0.455,0.503,15.0,3.2,4.7,0.9,0.2,0.389,0.43,0.484
2719,77482,Al Masino,4.8,1.8,2.1,0.0,0.0,0.346,0.346,0.417,1.6,0.3,0,0,0,0.35,0.35,0.395
2720,193,Anthony Mason,10.9,3.4,8.3,0.7,0.3,0.509,0.51,0.563,9.5,2.2,6.6,0.6,0.3,0.524,0.524,0.571
2721,2046,Desmond Mason,12.3,1.7,4.7,0.7,0.4,0.449,0.454,0.508,13.1,1.6,6.1,0.9,0.5,0.414,0.417,0.478
2722,1628412,Frank Mason III,6.7,2.6,2.0,0.5,0.1,0.396,0.438,0.489,0,0.5,0,0,0,0,0,0
2723,2427,Roger Mason Jr.,6.2,1.3,1.7,0.4,0.1,0.405,0.505,0.53,5.3,0.9,1.0,0.3,0.0,0.368,0.456,0.479
2724,763,Tony Massenburg,6.4,0.4,4.4,0.4,0.5,0.472,0.473,0.521,1.9,0.1,2.1,0,0.3,0.407,0.407,0.44
2725,77483,Eddie Mast,2.5,0.5,2.4,0.0,0.0,0.385,0.385,0.421,1.4,0.1,0.9,0,0,0.647,0.647,0.599
2726,1628999,Yante Maten,1.0,0.0,1.5,0.5,0.0,0.25,0.25,0,0,0,0,0,0,0,0,0
2727,1629726,Garrison Mathews,6.3,0.6,1.8,0.6,0.2,0.39,0.546,0.604,1.3,0,0.7,0,0,0.0,0.0,0.323
2728,1628493,Mangok Mathiang,2.0,0.0,2.5,0.2,0.0,0.571,0.571,0.538,0,0,0,0,0,0,0,0
2729,1629751,Dakota Mathias,3.9,1.0,0.6,0.1,0.2,0.389,0.481,0.477,0,0,0,0,0,0,0,0
2730,1631097,Bennedict Mathurin,16.7,1.5,4.1,0.6,0.2,0.434,0.487,0.566,0,0,0,0,0,0,0,0
2731,77484,Wes Matthews,8.5,4.3,1.4,1.0,0.2,0.481,0.486,0.533,4.6,1.7,0.5,0.4,0.1,0.482,0.486,0.538
2732,202083,Wesley Matthews,11.7,1.9,2.8,0.9,0.2,0.418,0.52,0.558,9.9,1.2,2.9,1.0,0.3,0.391,0.49,0.535
2733,77485,Ariel Maughan,7.4,1.1,1.8,0.0,0.0,0.281,0.281,0.34,9.1,0.4,0,0,0,0.25,0.25,0.294
2734,77486,Marlon Maxey,4.9,0.2,3.7,0.3,0.5,0.542,0.542,0.584,0,0,0,0,0,0,0,0
2735,1630178,Tyrese Maxey,15.4,3.3,2.7,0.7,0.3,0.479,0.548,0.587,15.7,2.5,3.3,0.8,0.4,0.452,0.525,0.568
2736,101131,Jason Maxiell,5.6,0.4,4.2,0.4,0.8,0.495,0.495,0.518,4.7,0.6,3.3,0.6,0.9,0.626,0.626,0.614
2737,77487,Cedric Maxwell,12.3,2.2,6.2,0.8,0.5,0.544,0.545,0.629,10.9,1.9,5.4,0.7,0.5,0.545,0.545,0.623
2738,137,Vernon Maxwell,11.9,3.2,2.5,1.1,0.2,0.399,0.461,0.497,13.1,3.4,2.9,0.9,0.1,0.372,0.437,0.462
2739,77489,Don May,8.7,1.0,3.5,0.3,0.1,0.452,0.452,0.499,2.9,0.6,2.2,0,0,0.333,0.333,0.414
2740,77490,Scott May,10.4,1.7,4.1,0.8,0.1,0.462,0.462,0.52,7.0,1.9,3.6,1.4,0.3,0.304,0.304,0.417
2741,101118,Sean May,6.9,1.0,4.0,0.4,0.4,0.458,0.46,0.508,0,0,0,0,0,0,0,0
2742,195,Lee Mayberry,5.1,3.6,1.3,0.7,0.1,0.415,0.498,0.516,0,0,0,0,0,0,0,0
2743,77492,Clyde Mayes,3.7,0.5,3.6,0.1,0.6,0.434,0.434,0.463,1.7,0.3,2.0,0.3,0.3,0.2,0.2,0.37
2744,77493,Tharon Mayes,4.1,1.5,0.7,0.7,0.1,0.303,0.379,0.431,0,0,0,0,0,0,0,0
2745,77495,Bill Mayfield,2.4,0.1,1.3,0.0,0.1,0.444,0.444,0.45,0,0,0,0,0,0,0,0
2746,77494,Ken Mayfield,2.8,0.3,0.6,0.0,0.0,0.37,0.37,0.391,0,0,0,0,0,0,0,0
2747,201953,Eric Maynor,4.3,2.8,1.3,0.4,0.1,0.391,0.439,0.468,4.5,2.0,1.3,0.4,0.0,0.361,0.412,0.472
2748,201564,O.J. Mayo,13.8,2.9,3.1,1.0,0.3,0.429,0.494,0.53,10.1,2.5,3.3,1.0,0.2,0.348,0.414,0.47
2749,1630219,Skylar Mays,4.4,1.4,1.2,0.4,0.0,0.478,0.552,0.59,1.1,0.2,0.3,0.3,0,0.833,0.833,0
2750,77496,Travis Mays,11.1,2.8,2.0,0.9,0.1,0.41,0.459,0.518,4.0,0,1.0,0,0,0.5,0.5,0
2751,77497,Matt Mazza,3.8,1.1,0.0,0.0,0.0,0.3,0.3,0.378,0,0,0,0,0,0,0,0
2752,201601,Luc Mbah a Moute,6.1,0.8,3.9,0.9,0.4,0.454,0.481,0.515,5.8,0.7,3.7,0.7,0.2,0.418,0.443,0.492
2753,2788,DJ Mbenga,1.8,0.2,1.5,0.2,0.6,0.469,0.469,0.486,0.9,0.1,1.0,0.1,0.2,0.44,0.44,0.478
2754,77498,Bob McAdoo,22.3,2.4,9.6,1.0,1.4,0.505,0.505,0.551,18.3,1.4,7.6,0.8,1.6,0.491,0.491,0.531
2755,203949,James Michael McAdoo,3.0,0.3,1.7,0.3,0.4,0.528,0.538,0.549,1.3,0.1,1.0,0.2,0.2,0.542,0.583,0.581
2756,77499,Ken McBride,9.8,1.2,2.6,0.0,0.0,0.327,0.327,0.366,0,0,0,0,0,0,0,0
2757,1630540,Miles McBride,3.0,1.1,0.9,0.5,0.1,0.337,0.426,0.448,0.4,0.1,0.2,0,0.1,0.25,0.375,0
