INDEX,ID,PLAYER_NAME,REG_OFF_REB,REG_DEF_REB,PLY_OFF_REB,PLY_DEF_REB
2934,202407,Elijah Millsap,0.5,2.2,0,0
2935,200794,Paul Millsap,2.2,4.9,2.2,4.6
2936,1629003,Shake Milton,0.5,1.9,0.1,1.1
2937,114,Harold Miner,1.0,1.2,0.8,1.3
2938,77609,Dirk Minniefield,0.5,1.2,0.2,0.1
2939,77610,Dave Minor,0,0,0,0
2940,65,Greg Minor,0.9,1.7,0.3,0.0
2941,77612,Mark Minor,0,0,0,0
2942,1631169,Josh Minott,0.3,1.3,0.0,0.0
2943,202703,Nikola Mirotic,0.9,5.0,0.9,4.2
2944,77613,Wat Misaka,0,0,0,0
2945,1954,Jason Miskiri,0.0,0.0,0,0
2946,1630558,Davion Mitchell,0.3,1.4,0.4,0.9
2947,1628378,Donovan Mitchell,0.8,3.4,0.8,4.2
2948,77615,Mike Mitchell,2.0,3.6,2.2,4.2
2949,77616,Murray Mitchell,0,0,0,0
2950,417,Sam Mitchell,1.3,2.5,0.7,1.5
2951,77614,Todd Mitchell,0.8,1.3,0,0
2952,203183,Tony Mitchell,0.3,0.0,0,0
2953,203502,Tony Mitchell,0.7,0.5,0,0
2954,1628513,Naz Mitrou-Long,0.1,0.6,0,0
2955,77618,Steve Mix,1.9,3.5,1.0,1.8
2956,77619,Bill Mlkvy,0,0,0,0
2957,1749,Cuttino Mobley,0.7,3.2,0.7,3.1
2958,211,Eric Mobley,1.2,1.9,0,0
2959,1630596,Evan Mobley,2.2,6.4,3.0,7.0
2960,1630600,Isaiah Mobley,0.3,1.3,0,0
2961,77621,Larry Moffett,0.5,0.6,0,0
2962,77622,Leo Mogus,0,0,0,0
2963,1737,Nazr Mohammed,1.8,2.9,1.6,1.9
2964,2040,Jerome Moiso,0.9,1.9,2.0,2.0
2965,77623,Paul Mokeski,1.0,2.4,0.9,2.1
2966,1629690,Adam Mokoka,0.3,0.3,0,0
2967,77624,Jack Molinas,0,0,0,0
2968,77625,Wayne Molis,0,0,0,0
2969,77626,Sidney Moncrief,1.9,2.8,2.0,3.0
2970,1631320,Chima Moneke,1.0,0.0,0,0
2971,77627,Eric Money,0.8,1.3,0.9,1.2
2972,2752,Sergei Monia,0.4,1.6,0,0
2973,1628370,Malik Monk,0.3,2.0,0.9,4.6
2974,600006,Earl Monroe,0.6,2.1,0.5,2.5
2975,202328,Greg Monroe,2.8,5.4,1.6,2.3
2976,77628,Rodney Monroe,0.3,0.6,0,0
2977,1626242,Luis Montero,0.0,0.4,0.0,0.0
2978,77630,Howie Montgomery,0,0,0,0
2979,376,Eric Montross,1.5,3.1,0.9,1.2
2980,1630541,Moses Moody,0.4,1.2,0.4,1.2
2981,200081,Jamario Moon,0.7,3.6,0.6,1.9
2982,1629875,Xavier Moon,0.1,1.1,0,0
2983,77631,Jim Mooney,0,0,0,0
2984,1629760,Matt Mooney,0.0,0.6,0,0
2985,77632,Andre Moore,0.6,0.8,0,0
2986,1628500,Ben Moore,0.0,0.5,0,0
2987,202734,E'Twaun Moore,0.5,1.5,0.2,1.2
2988,77634,Jackie Moore,0,0,0,0
2989,77633,Johnny Moore,0.8,2.2,1.0,2.2
2990,77635,Lowes Moore,0.5,1.5,0,0
2991,1630,Mikki Moore,1.4,2.5,1.4,2.3
2992,77636,Otto Moore,1.8,5.5,0,0
2993,77637,Ron Moore,0.1,0.4,0,0
2994,929,Tracy Moore,0.6,0.9,0,0
2995,1631111,Wendell Moore Jr.,0.1,0.5,0.0,0.0
2996,1629630,Ja Morant,1.0,3.8,1.5,5.4
2997,203961,Eric Moreland,1.1,2.7,0.3,1.5
2998,77639,Jackie Moreland,0,0,0,0
2999,77640,Guy Morgan,0.8,1.4,0,0
3000,1629752,Juwan Morgan,0.4,0.8,0.5,0.9
3001,77641,Rex Morgan,0,0,0,0
3002,77642,Elmo Morgenthaler,0,0,0,0
3003,77644,Darren Morningstar,1.3,2.2,0,0
3004,356,Chris Morris,2.0,2.7,1.0,2.2
3005,202721,Darius Morris,0.3,0.7,0.1,0.4
3006,77647,Isaiah Morris,0.2,0.2,0,0
3007,1628537,Jaylen Morris,0.2,1.6,0,0
3008,202693,Markieff Morris,1.2,3.9,1.0,3.1
3009,77646,Max Morris,0,0,0,0
3010,1628420,Monte Morris,0.4,2.2,0.3,1.4
3011,201043,Randolph Morris,0.4,1.0,0.3,0.3
3012,2242,Terence Morris,0.9,1.8,0,0
3013,202694,Marcus Morris Sr.,0.9,3.7,0.9,4.3
3014,200747,Adam Morrison,0.5,1.6,1.0,1.5
3015,77648,Dwight Morrison,0,0,0,0
3016,77649,Mike Morrison,0.2,0.4,0,0
3017,201627,Anthony Morrow,0.5,1.6,0.0,0.3
3018,132,Dwayne Morton,0.5,0.9,0,0
3019,1972,John Morton,0.4,0.8,0.0,0.0
3020,77652,Richard Morton,0.0,0.0,0,0
3021,77653,Glenn Mosley,0.8,1.3,0.0,0.3
3022,77654,Perry Moss,0.5,1.1,0.1,0.4
3023,734,Lawrence Moten,0.7,0.8,0,0
3024,202700,Donatas Motiejunas,1.2,2.6,1.3,1.8
3025,1628405,Johnathan Motley,0.8,1.6,0,0
3026,2069,Hanno Mottola,0.8,2.0,0,0
3027,203102,Arnett Moultrie,1.5,1.6,0,0
3028,297,Alonzo Mourning,2.6,5.9,1.9,5.1
3029,202389,Timofey Mozgov,1.7,3.2,1.8,3.0
3030,77657,Chuck Mrazovich,0,0,0,0
3031,1626144,Emmanuel Mudiay,0.5,2.5,0.3,1.7
3032,77658,Erwin Mueller,0,0,0,0
3033,203498,Shabazz Muhammad,1.1,1.7,0.0,1.0
3034,1628539,Mychal Mulder,0.2,1.1,0,0
3035,77659,Joe Mullaney,0,0,0,0
3036,77660,Bob Mullens,0,0,0,0
3037,201957,Byron Mullens,1.1,3.1,0.0,0.0
3038,904,Chris Mullin,1.0,3.1,0.6,2.7
3039,77662,Jeff Mullins,0.8,1.7,0.8,0.8
3040,942,Todd Mundt,0.3,0.5,0,0
3041,204098,Xavier Munford,0.2,1.4,0.3,2.0
3042,77664,Chris Munk,0.5,0.8,0,0
3043,77665,George Munroe,0,0,0,0
3044,785,Eric Murdock,0.7,1.8,0.4,2.5
3045,49,Gheorghe Muresan,2.1,4.2,0.7,5.3
3046,1630278,Ade Murkey,0.0,0.0,0,0
3047,77668,Allen Murphy,1.5,0.5,0,0
3048,77669,Calvin Murphy,0.7,1.3,0.6,0.9
3049,77672,Dick Murphy,0,0,0,0
3050,203513,Erik Murphy,0.1,0.3,0,0
3051,77670,Jay Murphy,0.5,1.1,0,0
3052,77671,John Murphy,0,0,0,0
3053,203122,Kevin Murphy,0.0,0.2,0,0
3054,77673,Ronnie Murphy,0.3,0.3,0,0
3055,77674,Tod Murphy,1.8,3.1,0,0
3056,2211,Troy Murphy,1.9,5.9,0.2,0.6
3057,1630530,Trey Murphy III,0.8,2.3,0.5,2.0
3058,1627749,Dejounte Murray,1.0,4.9,0.8,3.2
3059,2436,Flip Murray,0.4,1.7,0.6,1.7
3060,1627750,Jamal Murray,0.8,2.9,1.0,4.0
3061,1631099,Keegan Murray,1.1,3.5,2.1,4.1
3062,77675,Ken Murray,0,0,0,0
3063,441,Lamond Murray,1.3,2.8,0.8,2.7
3064,145,Tracy Murray,0.8,1.7,0.9,0.9
3065,77676,Dorie Murrey,0,0,0,0
3066,203315,Toure' Murry,0.3,0.6,0,0
3067,1629058,Dzanan Musa,0.4,1.4,0.2,0.4
3068,203488,Mike Muscala,0.8,2.4,0.7,1.0
3069,77677,Angelo Musi,0,0,0,0
3070,1054,Jerrod Mustaf,0.8,1.7,0.3,0.4
3071,87,Dikembe Mutombo,3.2,7.1,2.9,6.6
3072,982,Martin Muursepp,1.0,1.2,0,0
3073,939,Pete Myers,0.6,1.2,0.7,0.6
3074,1629004,Svi Mykhailiuk,0.3,1.4,0.0,0.3
3075,1823,Makhtar N'diaye,0.8,0.5,0,0
3076,1626122,Makhtar N'diaye,0,0,0,0
3077,2055,Mamadou N'diaye,1.3,2.0,0,0
3078,77681,Bob Naber,0,0,0,0
3079,77682,Boris Nachamkin,0,0,0,0
3080,2411,Bostjan Nachbar,0.4,2.2,0.3,1.9
3081,1627846,Abdel Nader,0.3,1.6,0.1,0.4
3082,77683,Jerry Nagel,0,0,0,0
3083,77684,Fred Nagy,0,0,0,0
3084,1924,Lee Nailon,1.2,1.8,1.1,1.6
3085,2059,Eduardo Najera,1.4,2.3,1.4,1.8
3086,77685,Larry Nance,2.5,5.5,2.7,5.2
3087,1626204,Larry Nance Jr.,1.9,4.4,2.1,2.7
3088,203894,Shabazz Napier,0.3,1.6,0.3,1.1
3089,77686,Paul Napolitano,0,0,0,0
3090,77688,Bob Nash,1.0,1.5,1.2,1.0
3091,77687,Charles Nash,0,0,0,0
3092,959,Steve Nash,0.5,2.5,0.6,3.0
3093,77689,Swen Nater,3.1,7.7,0.9,1.4
3094,77690,Howard Nathan,0.0,0.0,0,0
3095,77691,Calvin Natt,2.3,4.5,2.2,5.1
3096,77692,Kenny Natt,0.3,0.5,0,0
3097,77693,Willie Naulls,0,0,0,0
3098,2434,Juan Carlos Navarro,0.4,2.1,0,0
3099,202380,Hamady Ndiaye,0.2,0.5,0,0
3100,101238,Boniface Ndong,0.7,1.0,0,0
3101,1626254,Maurice Ndour,0.7,1.3,0,0
3102,77694,Craig Neal,0.1,0.6,0,0
3103,202390,Gary Neal,0.2,1.9,0.2,1.8
3104,77695,Jim Neal,0,0,0,0
3105,77696,Lloyd Neal,1.9,4.9,1.0,2.6
3106,77697,Ed Nealy,1.1,2.2,0.8,1.9
3107,203517,Nemanja Nedovic,0.1,0.5,0.0,0.0
3108,77698,Al Negratti,0,0,0,0
3109,77699,Barry Nelson,0,0,0,0
3110,201634,DeMarcus Nelson,0.5,1.4,0,0
3111,77700,Don Nelson,1.2,3.1,1.3,2.9
3112,2749,Jameer Nelson,0.5,2.5,0.6,2.9
3113,77701,Louie Nelson,0.9,1.5,0,0
3114,1629614,Andrew Nembhard,0.5,2.2,0,0
3115,1129,Ruben Nembhard,0.3,0.5,0,0
3116,1630612,RJ Nembhard Jr.,0.2,0.3,0,0
3117,2403,Nene,1.7,4.3,1.8,3.6
3118,1838,Tyrone Nesby,1.2,2.5,0,0
3119,1630174,Aaron Nesmith,0.6,2.3,0.3,1.1
3120,77704,Martin Nessley,0.5,1.3,0,0
3121,1725,Rasho Nesterovic,1.9,3.2,1.3,2.3
3122,203526,Raul Neto,0.2,1.3,0.2,1.0
3123,77705,Johnny Neumann,0.3,0.7,0.0,0.3
3124,77706,Paul Neumann,0,0,0,0
3125,77707,Chuck Nevitt,0.5,1.0,0.4,0.6
3126,1116,Melvin Newbern,0.6,0.5,0,0
3127,1096,Ivano Newbill,1.0,1.6,0.0,0.3
3128,1956,Ira Newble,1.1,1.9,0.1,0.2
3129,77710,Mike Newlin,0.8,2.0,1.0,2.4
3130,271,Johnny Newman,0.8,1.4,1.1,1.0
3131,1629005,Malik Newman,0.0,0.5,0,0
3132,77712,Dave Newmark,0,0,0,0
3133,1627777,Georges Niang,0.3,1.8,0.2,1.3
3134,201193,Demetris Nichols,0.0,0.4,0,0
3135,77713,Jack Nichols,0,0,0,0
3136,203094,Andrew Nicholson,0.7,2.3,0,0
3137,1093,Gaylon Nickerson,0.3,1.0,0,0
3138,77715,Carl Nicks,0.7,1.2,0,0
3139,77716,Rich Niemann,0,0,0,0
3140,77717,John Niemiera,0,0,0,0
3141,77718,Mike Niles,0.6,0.7,0.0,0.0
3142,77719,Kurt Nimphius,1.6,2.8,1.4,1.9
3143,1630227,Daishen Nix,0.3,1.3,0,0
3144,77720,Dyron Nix,0.4,0.9,0,0
3145,77721,Norm Nixon,0.6,2.0,0.9,2.5
3146,1630192,Zeke Nnaji,1.0,1.6,0.1,0.3
3147,201149,Joakim Noah,3.2,5.8,3.8,6.8
3148,77722,Chuck Noble,0,0,0,0
3149,2804,Andres Nocioni,0.7,3.8,0.7,5.3
3150,200786,David Noel,0.6,1.2,0,0
3151,203457,Nerlens Noel,1.9,4.1,1.5,2.5
3152,77723,Paul Noel,0,0,0,0
3153,203512,Lucas Nogueira,0.9,1.9,0.2,0.8
3154,77724,Jim Nolan,0,0,0,0
3155,77725,Paul Nolen,0,0,0,0
3156,999,Jeff Nordgaard,0.3,0.8,0,0
3157,77727,Robert Nordmann,0,0,0,0
3158,77728,Johnny Norlander,0,0,0,0
3159,77729,Connie Norman,0.7,0.8,0.0,1.0
3160,80,Ken Norman,2.1,4.0,2.7,4.9
3161,77731,Audie Norris,1.1,2.0,1.6,2.0
3162,983,Moochie Norris,0.5,1.5,0.0,0.0
3163,77732,Sylvester Norris,0.6,1.9,0,0
3164,1629668,Zach Norvell Jr.,0.0,1.2,0,0
3165,77733,Willie Norwood,1.4,2.1,1.6,1.6
3166,77734,George Nostrand,0,0,0,0
3167,77735,Stan Noszka,0,0,0,0
3168,77736,Mike Novak,0,0,0,0
3169,200779,Steve Novak,0.1,1.1,0.3,1.0
3170,1629669,Jaylen Nowell,0.4,1.7,0.7,0.2
3171,77737,Mel Nowell,0,0,0,0
3172,1717,Dirk Nowitzki,1.0,6.6,1.5,8.5
3173,1628373,Frank Ntilikina,0.3,1.5,0.1,0.7
3174,1629134,Kendrick Nunn,0.3,2.1,0.2,1.8
3175,203263,James Nunnally,0.1,0.8,0,0
3176,203994,Jusuf Nurkic,2.5,6.1,2.8,7.1
3177,77738,Dennis Nutt,0.0,0.3,1.0,1.0
3178,1628021,David Nwaba,1.0,2.7,0,0
3179,1629670,Jordan Nwora,0.6,2.7,0.4,0.5
3180,1022,Julius Nwosu,0.5,0.6,0.5,0.5
3181,1525,Charles O'Bannon,0.7,0.7,0.3,0.0
3182,709,Ed O'Bannon,0.9,1.6,0,0
3183,77742,John O'Boyle,0,0,0,0
3184,77744,Bob O'Brien,0,0,0,0
3185,77743,Buckshot O'Brien,0,0,0,0
3186,1626266,JJ O'Brien,0.0,0.5,0,0
3187,200753,Patrick O'Bryant,0.4,1.1,0,0
3188,203948,Johnny O'Bryant III,0.9,1.5,1.0,2.0
3189,77745,Dermie O'Connell,0,0,0,0
3190,77746,Andy O'Donnell,0,0,0,0
3191,77750,Francis O'Grady,0,0,0,0
3192,77752,Dick O'Keefe,0,0,0,0
3193,77753,Tommy O'Keefe,0,0,0,0
3194,77754,Mike O'Koren,1.2,2.2,1.1,2.0
3195,77766,Grady O'Malley,0,0,0,0
3196,979,Jermaine O'Neal,2.0,5.2,1.6,4.9
3197,406,Shaquille O'Neal,3.5,7.4,4.0,7.6
3198,1626220,Royce O'Neale,0.6,4.2,0.8,4.5
3199,77767,Mike O'Neill,0,0,0,0
3200,203124,Kyle O'Quinn,1.3,3.3,0.0,0.5
3201,77773,Kevin O'Shea,0,0,0,0
3202,77774,Garland O'Shields,0,0,0,0
3203,77776,Dan O'Sullivan,0.5,1.0,0,0
3204,891,Charles Oakley,3.1,6.5,3.6,6.4
3205,101177,Fabricio Oberto,1.3,2.2,1.3,2.6
3206,1627849,Daniel Ochefu,0.3,0.9,0.0,0.3
3207,201141,Greg Oden,2.4,3.8,1.2,1.8
3208,1885,Lamar Odom,1.9,6.5,2.4,6.5
3209,77747,Carlos Ogden,0,0,0,0
3210,77748,Ralph Ogden,0,0,0,0
3211,1628,Alan Ogg,0.6,1.1,0.0,0.3
3212,77751,Don Ohl,0,0,0,0
3213,203317,Tim Ohlbrecht,0.0,0.3,0,0
3214,1628400,Semi Ojeleye,0.5,1.6,0.2,0.9
3215,2731,Emeka Okafor,3.2,6.5,2.4,2.3
3216,1626143,Jahlil Okafor,1.5,3.2,0,0
3217,1629643,Chuma Okeke,0.8,3.6,0,0
3218,1629059,Elie Okobo,0.3,1.5,0,0
3219,1629006,Josh Okogie,1.0,2.0,1.1,0.8
3220,1630168,Onyeka Okongwu,2.2,3.5,1.8,2.1
3221,1630171,Isaac Okoro,0.9,1.9,0.6,0.8
3222,1629644,KZ Okpala,0.4,1.1,0.0,0.0
3223,2246,Mehmet Okur,2.0,5.0,1.6,4.3
3224,203506,Victor Oladipo,0.6,3.9,0.3,4.5
3225,165,Hakeem Olajuwon,3.3,7.8,3.2,7.9
3226,77756,Mark Olberding,1.4,3.8,1.4,4.0
3227,77757,Jawann Oldham,1.3,2.8,1.8,3.0
3228,77758,Johnny Oldham,0,0,0,0
3229,77759,Frank Oleynick,0.2,0.7,0,0
3230,77760,John Olive,0.1,0.5,0,0
3231,1680,Brian Oliver,0.3,0.8,0.0,0.0
3232,1628419,Cameron Oliver,1.2,3.3,0,0
3233,2352,Dean Oliver,0.2,0.5,0,0
3234,1429,Jimmy Oliver,0.2,0.8,0,0
3235,1563,Kevin Ollie,0.2,1.3,0.0,0.6
3236,77764,Gene Ollrich,0,0,0,0
3237,1709,Michael Olowokandi,1.9,4.9,1.1,2.4
3238,77765,Enoch Olsen,0,0,0,0
3239,203482,Kelly Olynyk,1.2,4.0,0.8,2.7
3240,1630647,Eugene Omoruyi,1.0,1.7,0,0
3241,1629671,Miye Oni,0.4,1.0,0.5,0.2
3242,202620,Arinze Onuaku,0.6,1.3,0,0
3243,1627778,Chinanu Onuaku,0.5,1.8,1.0,0.0
3244,77768,Barry Orms,0,0,0,0
3245,77769,Johnny Orr,0,0,0,0
3246,77770,Louis Orr,1.6,2.1,1.7,2.1
3247,77771,Jose Ortiz,0.6,0.5,0,0
3248,202350,Daniel Orton,0.9,1.5,0.0,0.5
3249,77772,Chuck Osborne,0,0,0,0
3250,1626224,Cedi Osman,0.5,2.6,0.1,1.1
3251,77775,Wally Osterkorn,0,0,0,0
3252,731,Greg Ostertag,2.0,3.5,2.0,3.4
3253,77777,Matt Othick,0.3,0.3,0,0
3254,77778,Don Otten,0,0,0,0
3255,77779,Mac Otten,0,0,0,0
3256,1630187,Daniel Oturu,0.7,0.9,0.3,0.3
3257,1626162,Kelly Oubre Jr.,1.0,3.4,0.6,2.3
3258,448,Bo Outlaw,1.8,3.0,1.2,2.8
3259,2566,Travis Outlaw,0.8,2.4,0.3,2.7
3260,77780,Claude Overton,0,0,0,0
3261,77,Doug Overton,0.3,1.0,0,0
3262,101261,Andre Owens,0.4,0.8,0,0
3263,182,Billy Owens,2.4,4.3,2.7,5.4
3264,2442,Chris Owens,1.0,0.0,0,0
3265,77782,Eddie Owens,0.6,0.6,0,0
3266,77783,James Owens,0,0,0,0
3267,77784,Jim Owens,0.1,0.8,0,0
3268,77785,Keith Owens,0.4,0.4,0,0
3269,202082,Larry Owens,0.2,1.3,0,0
3270,1629745,Tariq Owens,0.7,0.3,0,0
3271,77786,Tom Owens,2.2,4.0,2.2,2.9
3272,1077,Ray Owes,1.1,1.7,0,0
3273,2071,Olumide Oyedeji,0.7,1.5,1.3,0.7
3274,77788,Joe Pace,0.8,1.3,0.6,1.7
3275,2585,Zaza Pachulia,2.2,3.6,1.6,2.9
3276,123,Robert Pack,0.5,1.5,0.2,0.8
3277,77789,Gerald Paddio,0.5,1.0,0.1,0.2
3278,1909,Scott Padgett,0.9,1.8,0.9,1.2
3279,1629873,Jaysean Paige,0.0,1.0,0,0
3280,1627779,Marcus Paige,0.0,0.8,0,0
3281,77790,Fred Paine,0,0,0,0
3282,1960,Milt Palacio,0.3,1.4,0,0
3283,77791,Togo Palazzi,0,0,0,0
3284,77792,Jim Palmer,0,0,0,0
3285,77793,John Palmer,0,0,0,0
3286,1629309,Trayvon Palmer,0.0,2.0,0,0
3287,77794,Walter Palmer,0.4,1.0,0.0,0.5
3288,1630698,Kevin Pangos,0.1,0.4,0,0
3289,1950,Andy Panko,0.0,0.0,0,0
3290,1627834,Georgios Papagiannis,0.9,2.2,0,0
3291,203123,Kostas Papanikolaou,0.7,1.6,0.0,0.3
3292,2457,Jannero Pargo,0.2,1.2,0.3,1.1
3293,202951,Jeremy Pargo,0.2,0.8,0,0
3294,77797,Estes Parham,0,0,0,0
3295,305,Robert Parish,2.9,6.3,3.1,6.5
3296,77799,Medford Park,0,0,0,0
3297,1515,Anthony Parker,0.5,2.7,0.4,3.6
3298,203953,Jabari Parker,1.4,4.0,0.9,4.4
3299,2470,Smush Parker,0.4,2.0,1.1,1.3
3300,77800,Sonny Parker,1.7,2.4,0.9,1.9
3301,2225,Tony Parker,0.4,2.4,0.5,2.5
3302,77801,Jack Parkinson,0,0,0,0
3303,685,Cherokee Parks,1.2,2.4,0.4,1.9
3304,77802,Jack Parr,0,0,0,0
3305,77803,Doyle Parrack,0,0,0,0
3306,77804,Charlie Parsley,0,0,0,0
3307,202718,Chandler Parsons,0.8,3.7,1.0,5.6
3308,1629672,Eric Paschall,0.9,2.3,0.3,1.0
3309,1628394,Anzejs Pasecniks,1.5,2.3,0,0
3310,1097,Zarko Paspalj,0.5,0.5,0,0
3311,77806,Marty Passaglia,0,0,0,0
3312,77807,George A. Pastushok,0,0,0,0
3313,77808,Myles Patrick,0.3,0.3,0,0
3314,77809,Stan Patrick,0,0,0,0
3315,1754,Andrae Patterson,0.8,0.9,0.5,1.5
3316,77811,George Patterson,0,0,0,0
3317,203934,Lamar Patterson,0.1,1.3,0.0,1.3
3318,202335,Patrick Patterson,1.1,2.7,1.0,2.5
3319,1739,Ruben Patterson,2.0,2.2,1.4,1.1
3320,77812,Steve Patterson,1.9,3.4,0,0
3321,77813,Tommy Patterson,0.5,0.5,0,0
3322,77814,Worthy Patterson,0,0,0,0
3323,1628383,Justin Patton,0.8,2.0,0,0
3324,203464,Brandon Paul,0.1,1.0,0.0,1.0
3325,101108,Chris Paul,0.6,3.9,0.7,4.2
3326,77815,Charlie Paulk,0,0,0,0
3327,77816,Jerry Paulson,0,0,0,0
3328,77817,Billy Paultz,1.6,4.0,1.6,3.8
3329,2562,Sasha Pavlovic,0.3,1.4,0.4,1.2
3330,77818,Jim Paxson,0,0,0,0
3331,77819,Jim Paxson,0.7,1.4,0.5,1.0
3332,77820,John Paxson,0.2,1.0,0.1,0.8
3333,77821,Johnny Payak,0,0,0,0
3334,203940,Adreian Payne,0.7,2.2,0,0
3335,1626166,Cameron Payne,0.3,1.9,0.2,1.6
3336,77822,Kenny Payne,0.3,0.9,0.3,0.3
3337,77823,Tom Payne,0,0,0,0
3338,203901,Elfrid Payton,1.0,3.0,0.0,0.0
3339,56,Gary Payton,1.0,2.9,1.0,2.8
3340,77824,Mel Payton,0,0,0,0
3341,1627780,Gary Payton II,0.8,2.0,1.5,1.9
3342,77825,George Pearcy,0,0,0,0
3343,77826,Henry Pearcy,0,0,0,0
3344,200762,Oleksiy Pecherov,0.8,1.6,0.0,0.3
3345,77827,Wiley Peck,1.3,2.3,0.0,1.5
3346,324,Anthony Peeler,0.7,1.9,0.9,2.4
3347,201593,Nikola Pekovic,3.0,3.7,0,0
3348,77828,Jake Pelkington,0,0,0,0
3349,203658,Norvel Pelle,0.7,1.7,0.0,0.0
3350,77829,Sam Pellom,1.2,2.3,0.2,0.0
3351,2130,Mike Penberthy,0.2,1.0,0,0
3352,2667,Desmond Penigar,0.6,1.8,0,0
3353,2632,Kirk Penney,0.0,0.3,0,0
3354,46,Mike Peplowski,0.8,1.8,0,0
3355,781,Will Perdue,1.8,3.2,1.4,2.1
3356,2570,Kendrick Perkins,1.7,4.1,1.9,4.0
3357,64,Sam Perkins,1.8,4.2,1.5,4.1
3358,77834,Warren Perkins,0,0,0,0
3359,200785,Kosta Perovic,0.9,1.0,0,0
3360,1628506,London Perrantes,0.1,0.2,0,0
3361,77835,Curtis Perry,3.2,6.1,2.8,3.7
3362,386,Elliot Perry,0.3,1.0,0.2,0.6
3363,1629617,Reggie Perry,1.2,2.2,0.8,0.4
3364,897,Tim Perry,1.5,2.5,1.0,1.7
3365,456,Chuck Person,1.2,3.8,0.5,3.2
3366,445,Wesley Person,0.6,2.7,0.9,2.3
3367,1628409,Alec Peters,0.4,1.5,0,0
3368,77839,Jim Petersen,1.6,3.2,1.6,2.9
3369,77840,Loy Petersen,0,0,0,0
3370,77843,Bob Peterson,0,0,0,0
3371,77841,Ed Peterson,0,0,0,0
3372,77842,Mel Peterson,0,0,0,0
3373,2050,Morris Peterson,0.8,2.7,0.4,2.2
3374,77844,Geoff Petrie,0.6,2.0,0,0
3375,101130,Johan Petro,1.1,2.7,0.4,1.4
3376,77845,Drazen Petrovic,0.8,1.5,0.6,1.2
3377,77846,Richard Petruska,0.4,1.0,0,0
3378,77847,Bob Pettit,0,0,0,0
3379,77848,Roger Phegley,0.8,1.2,0.1,0.5
3380,77850,Jack Phelan,0,0,0,0
3381,77849,Jim Phelan,0,0,0,0
3382,74,Derrick Phelps,0.0,0.0,0,0
3383,77852,Mike Phelps,0.3,0.7,0,0
3384,77853,Andy Phillip,0,0,0,0
3385,1629341,Tarik Phillip,0,0,0,0
3386,77854,Eddie Phillips,0.6,1.0,1.5,1.0
3387,77855,Gary Phillips,0,0,0,0
3388,184,Bobby Phills,0.9,2.3,0.7,1.9
3389,15,Eric Piatkowski,0.6,1.5,0.2,0.8
3390,1630691,Jamorko Pickett,0.5,2.0,0,0
3391,1718,Paul Pierce,0.8,4.8,0.7,5.1
3392,894,Ricky Pierce,0.9,1.5,1.0,1.4
3393,77858,Stan Pietkiewicz,0.4,0.6,0,0
3394,2554,Mickael Pietrus,0.8,2.3,0.7,1.7
3395,77859,John Pilch,0,0,0,0
3396,291,Ed Pinckney,1.9,3.1,2.1,2.4
3397,200838,Kevinn Pinkney,1.2,1.3,0,0
3398,77861,John Pinone,0.0,1.4,0,0
3399,1629033,Theo Pinson,0.2,1.2,0.0,1.0
3400,77862,Dave Piontek,0,0,0,0
3401,77863,Tom Piotrowski,0.3,0.6,0,0
3402,937,Scottie Pippen,1.8,4.6,2.2,5.4
3403,1630590,Scotty Pippen Jr.,0.3,0.3,0,0
3404,77864,Charlie Pittman,1.2,1.9,1.5,2.5
3405,202354,Dexter Pittman,0.8,1.0,0.0,0.0
3406,2565,Zoran Planinic,0.3,1.0,0.0,0.2
3407,202353,Tibor Pleiss,0.5,0.8,0,0
3408,1627850,Marshall Plumlee,0.9,1.4,0,0
3409,203486,Mason Plumlee,2.1,4.7,1.8,3.1
3410,203101,Miles Plumlee,1.6,2.9,3.0,3.0
3411,77865,Gary Plummer,0.8,1.6,0,0
3412,2750,Pavel Podkolzin,0.0,1.5,0,0
3413,1627751,Jakob Poeltl,2.6,3.9,2.1,2.5
3414,1629738,Vincent Poirier,0.6,1.2,0.0,0.0
3415,1630197,Aleksej Pokusevski,1.1,3.9,0,0
3416,77866,Dwayne Polee,0.0,0.0,0,0
3417,77867,Jim Pollard,0,0,0,0
3418,1513,Scot Pollard,1.8,2.9,1.4,1.7
3419,77868,Ralph Polson,0,0,0,0
3420,178,Olden Polynice,2.6,4.1,2.4,3.6
3421,77869,Cliff Pondexter,1.1,2.6,0.0,1.0
3422,202347,Quincy Pondexter,0.6,1.2,0.4,1.8
3423,1629044,Shamorie Ponds,0.0,0.3,0,0
3424,1630582,Yves Pons,0.4,0.6,0,0
3425,1629673,Jordan Poole,0.3,2.3,0.4,2.2
3426,77870,David Pope,0.5,0.4,0,0
3427,998,Mark Pope,0.6,1.1,0.5,0.8
3428,77872,Dave Popson,0.5,0.6,0,0
3429,77873,Ben Poquette,1.5,3.7,1.0,2.5
3430,2084,Chris Porter,1.7,2.0,0,0
3431,77875,Howard Porter,1.4,3.1,2.0,2.8
3432,1629007,Jontay Porter,0.4,0.9,0,0
3433,77876,Kevin Porter,0.6,1.3,0.9,1.4
3434,345,Terry Porter,0.6,2.5,0.6,2.4
3435,1629645,Kevin Porter Jr.,0.8,3.5,0,0
3436,1629008,Michael Porter Jr.,1.2,4.7,1.1,6.1
3437,203490,Otto Porter Jr.,1.2,3.9,1.0,4.2
